Product_Record_ID,Product_ID,Category,Store_ID,Region,YearMonth,Source,Avg_Price,Avg_Competitor_Pricing,Avg_Discount,Total_Units_Sold,Total_Units_Ordered,Avg_Inventory_Level,Records,Supplier_ID
14279,P0008,Clothing,S002,North,2023-07,retail_store_inventory,65.85,62.0,7.5,529,115,322.5,2,SUP-CAT1-0272
14280,P0008,Clothing,S002,North,2023-08,retail_store_inventory,28.95,29.88,10.0,701,285,375.33,3,SUP-CAT1-0272
14281,P0008,Clothing,S002,North,2023-09,retail_store_inventory,19.95,19.73,0.0,77,125,130.0,1,SUP-CAT1-0524
14282,P0008,Clothing,S002,North,2023-10,retail_store_inventory,30.4,30.92,10.0,280,128,312.0,2,SUP-CAT1-0505
14283,P0008,Clothing,S002,North,2023-12,retail_store_inventory,81.52,77.94,15.0,392,388,319.0,2,SUP-CAT1-0769
14284,P0008,Clothing,S002,South,2022-02,retail_store_inventory,40.99,39.02,11.67,394,535,370.0,3,SUP-CAT1-0631
14285,P0008,Clothing,S002,South,2022-03,retail_store_inventory,68.74,65.68,15.0,192,278,231.5,2,SUP-CAT1-0508
14286,P0008,Clothing,S002,South,2022-04,retail_store_inventory,63.96,66.13,7.5,330,663,341.75,4,SUP-CAT1-0315
14287,P0008,Clothing,S002,South,2022-05,retail_store_inventory,55.27,58.27,17.5,286,313,208.0,2,SUP-CAT1-0691
14288,P0008,Clothing,S002,South,2022-06,retail_store_inventory,40.19,42.21,10.0,41,101,75.0,1,SUP-CAT1-0579
14289,P0008,Clothing,S002,South,2022-07,retail_store_inventory,58.66,57.76,20.0,321,254,221.5,4,SUP-CAT1-0622
14290,P0008,Clothing,S002,South,2022-08,retail_store_inventory,33.01,33.84,0.0,112,20,115.0,1,SUP-CAT1-0981
14291,P0008,Clothing,S002,South,2022-09,retail_store_inventory,97.94,100.75,5.0,202,90,269.0,1,SUP-CAT1-0057
14292,P0008,Clothing,S002,South,2022-10,retail_store_inventory,17.14,13.78,20.0,80,97,262.0,1,SUP-CAT1-0999
14293,P0008,Clothing,S002,South,2022-11,retail_store_inventory,92.66,88.58,5.0,84,42,211.0,1,SUP-CAT1-0932
14294,P0008,Clothing,S002,South,2022-12,retail_store_inventory,61.13,60.56,5.0,345,236,356.5,2,SUP-CAT1-0721
14295,P0008,Clothing,S002,South,2023-01,retail_store_inventory,51.45,56.13,0.0,31,114,267.0,1,SUP-CAT1-0519
14296,P0008,Clothing,S002,South,2023-02,retail_store_inventory,37.96,38.32,15.0,504,316,366.67,3,SUP-CAT1-0303
14297,P0008,Clothing,S002,South,2023-03,retail_store_inventory,73.11,73.5,11.25,664,426,334.0,4,SUP-CAT1-0408
14298,P0008,Clothing,S002,South,2023-04,retail_store_inventory,35.83,34.1,15.0,395,229,303.5,2,SUP-CAT1-0477
14299,P0008,Clothing,S002,South,2023-05,retail_store_inventory,66.01,65.74,10.0,248,233,181.0,2,SUP-CAT1-0423
14300,P0008,Clothing,S002,South,2023-06,retail_store_inventory,48.08,50.2,6.67,414,330,194.67,3,SUP-CAT1-0808
14301,P0008,Clothing,S002,South,2023-07,retail_store_inventory,58.72,61.29,20.0,163,251,329.0,2,SUP-CAT1-0483
14302,P0008,Clothing,S002,South,2023-08,retail_store_inventory,11.77,12.46,20.0,89,76,260.0,1,SUP-CAT1-0888
14303,P0008,Clothing,S002,South,2023-10,retail_store_inventory,24.99,22.64,10.0,92,198,385.0,1,SUP-CAT1-0863
14304,P0008,Clothing,S002,South,2023-11,retail_store_inventory,67.2,68.58,5.0,301,222,249.0,2,SUP-CAT1-0952
14305,P0008,Clothing,S002,South,2023-12,retail_store_inventory,27.89,28.7,5.0,148,268,370.0,2,SUP-CAT1-0819
14306,P0008,Clothing,S002,West,2022-01,retail_store_inventory,55.56,59.62,7.5,363,300,448.0,2,SUP-CAT1-0388
14307,P0008,Clothing,S002,West,2022-02,retail_store_inventory,27.17,27.06,12.5,137,288,305.0,2,SUP-CAT1-0331
14308,P0008,Clothing,S002,West,2022-04,retail_store_inventory,58.69,59.32,5.0,402,353,231.5,2,SUP-CAT1-0339
14309,P0008,Clothing,S002,West,2022-05,retail_store_inventory,22.3,24.63,15.0,251,24,343.0,1,SUP-CAT1-0577
14310,P0008,Clothing,S002,West,2022-06,retail_store_inventory,11.84,11.18,20.0,58,137,167.0,1,SUP-CAT1-0336
14311,P0008,Clothing,S002,West,2022-07,retail_store_inventory,30.92,30.22,10.0,325,128,311.0,2,SUP-CAT1-0759
14312,P0008,Clothing,S002,West,2022-08,retail_store_inventory,37.69,37.3,6.67,71,510,223.33,3,SUP-CAT1-0786
14313,P0008,Clothing,S002,West,2022-09,retail_store_inventory,84.32,84.26,0.0,17,30,97.0,1,SUP-CAT1-0343
14314,P0008,Clothing,S002,West,2022-10,retail_store_inventory,45.15,44.78,3.75,207,575,233.25,4,SUP-CAT1-0958
14315,P0008,Clothing,S002,West,2022-11,retail_store_inventory,49.19,50.95,8.0,772,509,348.4,5,SUP-CAT1-0635
14316,P0008,Clothing,S002,West,2022-12,retail_store_inventory,69.86,69.57,15.0,190,372,196.33,3,SUP-CAT1-0564
14317,P0008,Clothing,S002,West,2023-01,retail_store_inventory,51.86,49.91,15.0,431,422,273.0,4,SUP-CAT1-0649
14318,P0008,Clothing,S002,West,2023-02,retail_store_inventory,85.31,90.22,10.0,39,81,182.0,1,SUP-CAT1-0444
14319,P0008,Clothing,S002,West,2023-03,retail_store_inventory,70.51,73.79,0.0,67,74,118.0,1,SUP-CAT1-0212
14320,P0008,Clothing,S002,West,2023-04,retail_store_inventory,35.57,39.6,5.0,270,30,320.0,1,SUP-CAT1-0667
14321,P0008,Clothing,S002,West,2023-05,retail_store_inventory,55.73,60.62,20.0,149,172,470.0,1,SUP-CAT1-0274
14322,P0008,Clothing,S002,West,2023-06,retail_store_inventory,64.68,65.71,10.0,190,234,165.0,2,SUP-CAT1-0422
14323,P0008,Clothing,S002,West,2023-07,retail_store_inventory,18.32,18.67,0.0,38,71,90.0,1,SUP-CAT1-0436
14324,P0008,Clothing,S002,West,2023-09,retail_store_inventory,71.75,76.03,15.0,408,379,326.5,2,SUP-CAT1-0571
14325,P0008,Clothing,S002,West,2023-10,retail_store_inventory,73.91,77.41,2.5,288,182,347.5,2,SUP-CAT1-0900
14326,P0008,Clothing,S003,East,2022-01,demand_forecasting_dataset,115.55,116.97,9.19,3190,3066,260.42,31,SUP-CAT1-0189
14327,P0008,Clothing,S003,East,2022-01,retail_store_inventory,28.34,27.21,6.67,780,277,432.67,3,SUP-CAT1-0673
14328,P0008,Clothing,S003,East,2022-02,demand_forecasting_dataset,112.56,115.43,10.54,2834,3041,239.57,28,SUP-CAT1-0100
14329,P0008,Clothing,S003,East,2022-02,retail_store_inventory,60.75,55.84,5.0,8,74,67.0,1,SUP-CAT1-0445
14330,P0008,Clothing,S003,East,2022-03,demand_forecasting_dataset,113.14,115.47,7.9,2656,2531,284.77,31,SUP-CAT1-0406
14331,P0008,Clothing,S003,East,2022-03,retail_store_inventory,56.64,54.7,10.0,271,252,175.5,2,SUP-CAT1-0568
14332,P0008,Clothing,S003,East,2022-04,demand_forecasting_dataset,111.67,118.56,9.67,2832,2745,232.33,30,SUP-CAT1-0269
14333,P0008,Clothing,S003,East,2022-04,retail_store_inventory,47.06,43.47,5.0,5,98,339.0,1,SUP-CAT1-0758
14334,P0008,Clothing,S003,East,2022-05,demand_forecasting_dataset,110.23,113.77,9.19,2621,2703,273.61,31,SUP-CAT1-0153
14335,P0008,Clothing,S003,East,2022-05,retail_store_inventory,83.46,86.79,10.0,341,108,392.0,1,SUP-CAT1-0102
14336,P0008,Clothing,S003,East,2022-06,demand_forecasting_dataset,108.72,109.8,8.83,2428,2597,221.53,30,SUP-CAT1-0965
14337,P0008,Clothing,S003,East,2022-06,retail_store_inventory,99.34,95.25,15.0,60,32,245.0,1,SUP-CAT1-0445
14338,P0008,Clothing,S003,East,2022-07,demand_forecasting_dataset,108.83,110.61,8.87,2514,2274,224.39,31,SUP-CAT1-0697
14339,P0008,Clothing,S003,East,2022-07,retail_store_inventory,68.47,67.93,10.0,215,300,215.0,3,SUP-CAT1-0419
14340,P0008,Clothing,S003,East,2022-08,demand_forecasting_dataset,106.62,106.3,9.35,2550,2667,211.03,31,SUP-CAT1-0389
14341,P0008,Clothing,S003,East,2022-08,retail_store_inventory,34.29,35.28,0.0,79,134,129.0,1,SUP-CAT1-0135
14342,P0008,Clothing,S003,East,2022-09,demand_forecasting_dataset,113.05,114.75,9.67,2725,2779,233.03,30,SUP-CAT1-0992
14343,P0008,Clothing,S003,East,2022-09,retail_store_inventory,50.8,53.43,20.0,42,96,134.0,1,SUP-CAT1-0344
14344,P0008,Clothing,S003,East,2022-10,demand_forecasting_dataset,107.92,111.01,10.65,2692,2571,216.84,31,SUP-CAT1-0107
14345,P0008,Clothing,S003,East,2022-10,retail_store_inventory,93.07,93.6,15.0,46,72,292.0,1,SUP-CAT1-0937
14346,P0008,Clothing,S003,East,2022-11,demand_forecasting_dataset,110.84,111.68,9.83,2797,2900,260.77,30,SUP-CAT1-0349
14347,P0008,Clothing,S003,East,2022-12,demand_forecasting_dataset,117.03,126.2,8.39,3279,3166,301.1,31,SUP-CAT1-0154
14348,P0008,Clothing,S003,East,2022-12,retail_store_inventory,44.0,47.21,20.0,8,101,245.0,1,SUP-CAT1-0884
14349,P0008,Clothing,S003,East,2023-01,demand_forecasting_dataset,118.73,121.9,9.19,3288,3349,272.52,31,SUP-CAT1-0097
14350,P0008,Clothing,S003,East,2023-01,retail_store_inventory,50.12,46.93,15.0,18,30,103.0,1,SUP-CAT1-0969
14351,P0008,Clothing,S003,East,2023-02,demand_forecasting_dataset,118.56,116.27,9.11,2854,2867,289.21,28,SUP-CAT1-0975
14352,P0008,Clothing,S003,East,2023-02,retail_store_inventory,33.97,33.57,11.67,450,285,262.33,3,SUP-CAT1-0793
14353,P0008,Clothing,S003,East,2023-03,demand_forecasting_dataset,109.95,111.37,8.39,2528,2586,280.06,31,SUP-CAT1-0338
14354,P0008,Clothing,S003,East,2023-03,retail_store_inventory,85.9,90.6,10.0,168,52,395.0,1,SUP-CAT1-0187
14355,P0008,Clothing,S003,East,2023-04,demand_forecasting_dataset,120.54,119.41,8.83,3081,2912,287.0,30,SUP-CAT1-0044
14356,P0008,Clothing,S003,East,2023-05,demand_forecasting_dataset,106.89,112.67,9.68,2618,2944,214.58,31,SUP-CAT1-0567
14357,P0008,Clothing,S003,East,2023-05,retail_store_inventory,62.55,65.8,7.5,537,194,379.0,2,SUP-CAT1-0280
14358,P0008,Clothing,S003,East,2023-06,demand_forecasting_dataset,114.28,116.93,9.33,2947,2792,258.0,30,SUP-CAT1-0072
14359,P0008,Clothing,S003,East,2023-06,retail_store_inventory,96.58,96.9,17.5,462,204,390.0,2,SUP-CAT1-0742
14360,P0008,Clothing,S003,East,2023-07,demand_forecasting_dataset,114.83,116.75,8.23,2878,2798,254.1,31,SUP-CAT1-0064
14361,P0008,Clothing,S003,East,2023-07,retail_store_inventory,35.02,32.38,10.0,506,559,267.0,4,SUP-CAT1-0876
14362,P0008,Clothing,S003,East,2023-08,demand_forecasting_dataset,111.98,115.06,8.39,2803,2893,255.74,31,SUP-CAT1-0864
14363,P0008,Clothing,S003,East,2023-09,demand_forecasting_dataset,108.24,110.72,8.67,2573,2599,240.87,30,SUP-CAT1-0739
14364,P0008,Clothing,S003,East,2023-09,retail_store_inventory,76.5,78.2,15.0,395,247,369.25,4,SUP-CAT1-0003
14365,P0008,Clothing,S003,East,2023-10,demand_forecasting_dataset,109.03,114.45,9.68,2840,2758,244.03,31,SUP-CAT1-0564
14366,P0008,Clothing,S003,East,2023-10,retail_store_inventory,36.84,37.46,6.67,220,363,388.33,3,SUP-CAT1-0098
14367,P0008,Clothing,S003,East,2023-11,demand_forecasting_dataset,111.38,108.23,9.5,2734,2636,247.6,30,SUP-CAT1-0238
14368,P0008,Clothing,S003,East,2023-11,retail_store_inventory,58.97,59.07,13.33,872,298,430.67,3,SUP-CAT1-0106
14369,P0008,Clothing,S003,East,2023-12,demand_forecasting_dataset,115.9,114.8,9.68,3221,3485,284.42,31,SUP-CAT1-0156
14370,P0008,Clothing,S003,East,2023-12,retail_store_inventory,37.74,39.64,5.0,266,172,183.0,2,SUP-CAT1-0712
14371,P0008,Clothing,S003,East,2024-01,demand_forecasting_dataset,117.21,122.7,9.0,3328,3312,266.43,30,SUP-CAT1-0805
14372,P0008,Clothing,S003,North,2022-01,retail_store_inventory,54.2,55.06,5.0,287,138,236.0,2,SUP-CAT1-0629
14373,P0008,Clothing,S003,North,2022-02,retail_store_inventory,10.71,10.89,10.0,35,111,54.0,1,SUP-CAT1-0119
14374,P0008,Clothing,S003,North,2022-03,retail_store_inventory,49.58,48.53,12.14,1028,1011,374.43,7,SUP-CAT1-0216
14375,P0008,Clothing,S003,North,2022-04,retail_store_inventory,44.7,48.7,5.0,113,171,146.0,1,SUP-CAT1-0578
14376,P0008,Clothing,S003,North,2022-05,retail_store_inventory,23.99,21.32,20.0,150,60,202.0,1,SUP-CAT1-0411
14377,P0008,Clothing,S003,North,2022-06,retail_store_inventory,44.69,45.02,7.5,265,215,191.5,2,SUP-CAT1-0488
14378,P0008,Clothing,S003,North,2022-07,retail_store_inventory,33.88,30.3,0.0,74,163,126.0,1,SUP-CAT1-0952
14379,P0008,Clothing,S003,North,2022-08,retail_store_inventory,68.74,70.52,6.25,725,517,276.75,4,SUP-CAT1-0966
14380,P0008,Clothing,S003,North,2022-10,retail_store_inventory,14.27,13.26,5.0,102,21,204.0,1,SUP-CAT1-0211
14381,P0008,Clothing,S003,North,2022-11,retail_store_inventory,82.49,87.48,15.0,45,55,177.0,1,SUP-CAT1-0205
14382,P0008,Clothing,S003,North,2022-12,retail_store_inventory,73.32,72.74,11.25,344,629,364.75,4,SUP-CAT1-0068
14383,P0008,Clothing,S003,North,2023-01,retail_store_inventory,31.38,33.94,20.0,346,208,259.5,2,SUP-CAT1-0627
14384,P0008,Clothing,S003,North,2023-03,retail_store_inventory,60.31,60.79,8.33,683,249,376.33,3,SUP-CAT1-0647
14385,P0008,Clothing,S003,North,2023-05,retail_store_inventory,86.48,87.14,12.5,129,118,287.0,2,SUP-CAT1-0867
14386,P0008,Clothing,S003,North,2023-06,retail_store_inventory,60.96,58.74,0.0,133,33,204.0,1,SUP-CAT1-0108
14387,P0008,Clothing,S003,North,2023-08,retail_store_inventory,82.88,78.28,15.0,17,80,111.0,1,SUP-CAT1-0537
14388,P0008,Clothing,S003,North,2023-09,retail_store_inventory,48.16,48.76,7.5,103,225,222.0,2,SUP-CAT1-0557
14389,P0008,Clothing,S003,North,2023-10,retail_store_inventory,75.34,78.64,0.0,276,186,418.0,1,SUP-CAT1-0524
14390,P0008,Clothing,S003,North,2023-11,retail_store_inventory,34.83,33.84,10.0,191,241,379.67,3,SUP-CAT1-0255
14391,P0008,Clothing,S003,South,2022-01,retail_store_inventory,36.84,37.92,8.75,561,447,218.5,4,SUP-CAT1-0012
14392,P0008,Clothing,S003,South,2022-02,retail_store_inventory,30.5,26.94,10.0,71,164,237.5,2,SUP-CAT1-0033
14393,P0008,Clothing,S003,South,2022-03,retail_store_inventory,47.6,42.84,10.0,31,37,304.0,1,SUP-CAT1-0837
14394,P0008,Clothing,S003,South,2022-04,retail_store_inventory,33.86,31.08,5.0,166,86,362.0,1,SUP-CAT1-0659
14395,P0008,Clothing,S003,South,2022-06,retail_store_inventory,44.56,43.81,11.67,341,412,254.0,3,SUP-CAT1-0868
14396,P0008,Clothing,S003,South,2022-08,retail_store_inventory,16.55,21.53,10.0,8,144,57.0,1,SUP-CAT1-0752
14397,P0008,Clothing,S003,South,2022-09,retail_store_inventory,69.33,67.37,16.67,889,343,406.33,3,SUP-CAT1-0947
14398,P0008,Clothing,S003,South,2022-10,retail_store_inventory,71.65,68.15,15.0,42,50,119.0,1,SUP-CAT1-0315
14399,P0008,Clothing,S003,South,2022-11,retail_store_inventory,44.77,45.71,0.0,433,142,433.0,1,SUP-CAT1-0326
14400,P0008,Clothing,S003,South,2023-01,retail_store_inventory,77.76,74.96,20.0,168,176,473.0,1,SUP-CAT1-0159
14401,P0008,Clothing,S003,South,2023-02,retail_store_inventory,36.76,35.74,12.5,322,241,228.5,2,SUP-CAT1-0221
14402,P0008,Clothing,S003,South,2023-03,retail_store_inventory,61.29,60.84,11.25,928,428,378.0,4,SUP-CAT1-0977
14403,P0008,Clothing,S003,South,2023-04,retail_store_inventory,89.41,87.01,5.0,272,198,473.0,1,SUP-CAT1-0158
14404,P0008,Clothing,S003,South,2023-05,retail_store_inventory,38.02,38.56,11.67,443,456,370.33,3,SUP-CAT1-0245
14405,P0008,Clothing,S003,South,2023-06,retail_store_inventory,32.45,31.2,5.0,376,205,312.5,2,SUP-CAT1-0842
14406,P0008,Clothing,S003,South,2023-07,retail_store_inventory,75.36,76.07,10.0,102,247,99.0,2,SUP-CAT1-0247
14407,P0008,Clothing,S003,South,2023-08,retail_store_inventory,71.94,73.22,10.0,309,203,255.0,2,SUP-CAT1-0179
14408,P0008,Clothing,S003,South,2023-09,retail_store_inventory,24.94,25.46,0.0,49,112,108.0,1,SUP-CAT1-0366
14409,P0008,Clothing,S003,South,2023-10,retail_store_inventory,38.37,42.49,20.0,206,92,311.0,1,SUP-CAT1-0812
14410,P0008,Clothing,S003,South,2023-11,retail_store_inventory,39.84,37.96,5.0,278,410,173.33,3,SUP-CAT1-0240
14411,P0008,Clothing,S003,South,2023-12,retail_store_inventory,35.88,33.53,15.0,160,260,176.5,2,SUP-CAT1-0549
14412,P0008,Clothing,S003,West,2022-01,retail_store_inventory,91.63,89.48,5.0,69,144,473.0,1,SUP-CAT1-0246
14413,P0008,Clothing,S003,West,2022-02,retail_store_inventory,66.84,66.84,11.67,48,330,110.67,3,SUP-CAT1-0950
14414,P0008,Clothing,S003,West,2022-04,retail_store_inventory,14.45,16.17,0.0,378,72,485.0,1,SUP-CAT1-0925
14415,P0008,Clothing,S003,West,2022-05,retail_store_inventory,43.39,41.34,11.67,523,336,358.67,3,SUP-CAT1-0539
14416,P0008,Clothing,S003,West,2022-06,retail_store_inventory,40.57,40.19,2.5,240,176,249.0,2,SUP-CAT1-0083
14417,P0008,Clothing,S003,West,2022-07,retail_store_inventory,57.35,57.65,5.0,161,160,466.0,1,SUP-CAT1-0867
14418,P0008,Clothing,S003,West,2022-08,retail_store_inventory,45.91,49.84,10.0,88,61,484.0,1,SUP-CAT1-0835
14419,P0008,Clothing,S003,West,2022-11,retail_store_inventory,37.19,39.12,10.0,28,72,60.0,1,SUP-CAT1-0474
14420,P0008,Clothing,S003,West,2022-12,retail_store_inventory,70.95,67.22,15.0,117,87,160.0,1,SUP-CAT1-0535
14421,P0008,Clothing,S003,West,2023-01,retail_store_inventory,39.56,38.19,0.0,378,304,271.5,2,SUP-CAT1-0463
14422,P0008,Clothing,S003,West,2023-04,retail_store_inventory,43.56,47.18,15.0,61,42,88.0,1,SUP-CAT1-0036
14423,P0008,Clothing,S003,West,2023-05,retail_store_inventory,24.6,28.76,20.0,99,26,136.0,1,SUP-CAT1-0363
14424,P0008,Clothing,S003,West,2023-07,retail_store_inventory,96.36,96.21,15.0,95,188,228.0,1,SUP-CAT1-0152
14425,P0008,Clothing,S003,West,2023-10,retail_store_inventory,40.56,43.84,12.5,36,302,351.5,2,SUP-CAT1-0721
14426,P0008,Clothing,S003,West,2023-11,retail_store_inventory,56.62,60.54,0.0,94,141,130.0,1,SUP-CAT1-0656
14427,P0008,Clothing,S003,West,2023-12,retail_store_inventory,71.55,72.12,5.0,303,310,205.67,3,SUP-CAT1-0618
14428,P0008,Clothing,S004,East,2022-02,retail_store_inventory,50.08,48.46,5.0,6,35,50.0,1,SUP-CAT1-0561
14429,P0008,Clothing,S004,East,2022-04,retail_store_inventory,43.52,39.45,20.0,196,143,353.0,1,SUP-CAT1-0382
14430,P0008,Clothing,S004,East,2022-06,retail_store_inventory,81.05,82.73,5.0,301,368,170.5,2,SUP-CAT1-0243
14431,P0008,Clothing,S004,East,2022-07,retail_store_inventory,30.72,33.32,16.67,668,360,274.67,3,SUP-CAT1-0013
14432,P0008,Clothing,S004,East,2022-08,retail_store_inventory,69.33,68.92,8.0,463,648,261.0,5,SUP-CAT1-0292
14433,P0008,Clothing,S004,East,2022-09,retail_store_inventory,33.79,33.04,10.0,394,103,361.5,2,SUP-CAT1-0452
14434,P0008,Clothing,S004,East,2022-11,retail_store_inventory,64.65,66.86,15.0,512,175,357.33,3,SUP-CAT1-0928
14435,P0008,Clothing,S004,East,2023-01,retail_store_inventory,93.35,93.17,10.0,255,141,492.0,1,SUP-CAT1-0511
14436,P0008,Clothing,S004,East,2023-02,retail_store_inventory,51.1,51.54,20.0,449,260,239.5,2,SUP-CAT1-0738
14437,P0008,Clothing,S004,East,2023-04,retail_store_inventory,24.15,25.14,12.5,52,224,171.5,2,SUP-CAT1-0454
14438,P0008,Clothing,S004,East,2023-05,retail_store_inventory,36.58,35.84,10.0,130,153,190.5,2,SUP-CAT1-0662
14439,P0008,Clothing,S004,East,2023-06,retail_store_inventory,54.18,54.62,20.0,100,102,278.5,2,SUP-CAT1-0393
14440,P0008,Clothing,S004,East,2023-08,retail_store_inventory,51.17,55.91,10.0,87,37,138.0,1,SUP-CAT1-0925
14441,P0008,Clothing,S004,East,2023-09,retail_store_inventory,14.22,14.34,10.0,98,124,347.0,1,SUP-CAT1-0104
14442,P0008,Clothing,S004,East,2023-10,retail_store_inventory,16.42,15.34,5.0,98,261,306.5,2,SUP-CAT1-0232
14443,P0008,Clothing,S004,East,2023-11,retail_store_inventory,66.12,61.9,10.0,245,189,444.0,2,SUP-CAT1-0779
14444,P0008,Clothing,S004,East,2023-12,retail_store_inventory,43.69,43.76,5.0,536,246,424.0,2,SUP-CAT1-0330
14445,P0008,Clothing,S004,North,2022-03,retail_store_inventory,56.1,60.76,15.0,179,78,248.0,1,SUP-CAT1-0606
14446,P0008,Clothing,S004,North,2022-04,retail_store_inventory,88.57,89.23,15.0,83,111,470.0,1,SUP-CAT1-0839
14447,P0008,Clothing,S004,North,2022-05,retail_store_inventory,82.24,85.19,15.0,195,79,269.5,2,SUP-CAT1-0888
14448,P0008,Clothing,S004,North,2022-06,retail_store_inventory,84.23,88.63,10.0,165,170,367.0,1,SUP-CAT1-0441
14449,P0008,Clothing,S004,North,2022-07,retail_store_inventory,63.73,61.92,7.5,283,163,269.0,2,SUP-CAT1-0282
14450,P0008,Clothing,S004,North,2022-08,retail_store_inventory,39.74,40.75,16.67,456,361,280.67,3,SUP-CAT1-0447
14451,P0008,Clothing,S004,North,2022-09,retail_store_inventory,19.47,20.5,10.0,65,171,246.0,1,SUP-CAT1-0188
14452,P0008,Clothing,S004,North,2022-10,retail_store_inventory,65.81,67.76,20.0,167,349,235.0,2,SUP-CAT1-0810
14453,P0008,Clothing,S004,North,2022-12,retail_store_inventory,16.55,20.6,15.0,299,111,319.0,1,SUP-CAT1-0974
14454,P0008,Clothing,S004,North,2023-01,retail_store_inventory,89.01,86.37,20.0,10,197,80.0,1,SUP-CAT1-1000
14455,P0008,Clothing,S004,North,2023-02,retail_store_inventory,28.43,24.81,5.0,61,54,304.0,1,SUP-CAT1-0278
14456,P0008,Clothing,S004,North,2023-04,retail_store_inventory,69.81,68.88,17.5,714,216,413.5,2,SUP-CAT1-0888
14457,P0008,Clothing,S004,North,2023-06,retail_store_inventory,34.49,35.28,10.0,43,96,81.0,1,SUP-CAT1-0989
14458,P0008,Clothing,S004,North,2023-07,retail_store_inventory,94.44,95.98,20.0,215,71,305.0,1,SUP-CAT1-0772
14459,P0008,Clothing,S004,North,2023-08,retail_store_inventory,17.82,22.73,20.0,326,113,376.0,1,SUP-CAT1-0594
14460,P0008,Clothing,S004,North,2023-09,retail_store_inventory,23.23,20.3,10.0,340,140,308.5,2,SUP-CAT1-0447
14461,P0008,Clothing,S004,North,2023-10,retail_store_inventory,49.79,49.65,7.5,408,195,246.5,2,SUP-CAT1-0384
14462,P0008,Clothing,S004,North,2023-11,retail_store_inventory,37.5,38.35,7.5,126,228,161.0,2,SUP-CAT1-0707
14463,P0008,Clothing,S004,North,2023-12,retail_store_inventory,49.92,53.32,5.0,242,299,233.0,2,SUP-CAT1-0290
14464,P0008,Clothing,S004,South,2022-01,retail_store_inventory,40.05,39.68,11.67,566,484,300.67,3,SUP-CAT1-0226
14465,P0008,Clothing,S004,South,2022-02,retail_store_inventory,57.71,56.05,13.33,326,295,185.67,3,SUP-CAT1-0495
14466,P0008,Clothing,S004,South,2022-03,retail_store_inventory,75.29,76.28,5.0,396,58,442.0,1,SUP-CAT1-0254
14467,P0008,Clothing,S004,South,2022-05,retail_store_inventory,65.09,62.51,5.0,577,546,251.0,3,SUP-CAT1-0137
14468,P0008,Clothing,S004,South,2022-06,retail_store_inventory,43.76,43.96,10.0,321,281,182.0,2,SUP-CAT1-0205
14469,P0008,Clothing,S004,South,2022-08,retail_store_inventory,30.47,32.83,15.0,225,74,236.5,2,SUP-CAT1-0914
14470,P0008,Clothing,S004,South,2022-09,retail_store_inventory,86.3,82.79,5.0,250,181,364.0,1,SUP-CAT1-0682
14471,P0008,Clothing,S004,South,2022-10,retail_store_inventory,76.91,73.48,7.5,350,206,289.5,2,SUP-CAT1-0480
14472,P0008,Clothing,S004,South,2022-12,retail_store_inventory,67.33,65.91,15.0,44,26,452.0,1,SUP-CAT1-0948
14473,P0008,Clothing,S004,South,2023-01,retail_store_inventory,96.79,100.82,5.0,236,154,266.0,1,SUP-CAT1-0533
14474,P0008,Clothing,S004,South,2023-03,retail_store_inventory,96.07,98.93,5.0,18,190,163.0,1,SUP-CAT1-0756
14475,P0008,Clothing,S004,South,2023-04,retail_store_inventory,82.53,82.26,10.0,403,142,315.5,2,SUP-CAT1-0138
14476,P0008,Clothing,S004,South,2023-06,retail_store_inventory,38.48,37.51,15.0,428,201,302.67,3,SUP-CAT1-0267
14477,P0008,Clothing,S004,South,2023-08,retail_store_inventory,33.61,33.75,10.0,308,58,440.0,1,SUP-CAT1-0035
14478,P0008,Clothing,S004,South,2023-09,retail_store_inventory,58.98,59.68,15.0,1088,751,308.83,6,SUP-CAT1-0661
14479,P0008,Clothing,S004,South,2023-10,retail_store_inventory,35.61,34.84,20.0,86,187,252.0,1,SUP-CAT1-0819
14480,P0008,Clothing,S004,South,2023-11,retail_store_inventory,17.4,13.53,0.0,103,50,123.0,1,SUP-CAT1-0351
14481,P0008,Clothing,S004,South,2023-12,retail_store_inventory,19.86,20.13,7.5,607,271,395.5,2,SUP-CAT1-0404
14482,P0008,Clothing,S004,West,2022-01,retail_store_inventory,46.11,41.37,20.0,307,51,310.0,1,SUP-CAT1-0825
14483,P0008,Clothing,S004,West,2022-02,retail_store_inventory,49.7,47.66,6.25,585,626,203.75,4,SUP-CAT1-0050
14484,P0008,Clothing,S004,West,2022-03,retail_store_inventory,70.7,70.95,17.5,191,181,122.5,2,SUP-CAT1-0486
14485,P0008,Clothing,S004,West,2022-04,retail_store_inventory,29.58,31.6,0.0,68,134,101.0,1,SUP-CAT1-0402
14486,P0008,Clothing,S004,West,2022-05,retail_store_inventory,93.65,95.71,15.0,32,179,201.0,1,SUP-CAT1-0250
14487,P0008,Clothing,S004,West,2022-07,retail_store_inventory,56.74,57.31,10.0,275,333,284.0,2,SUP-CAT1-0350
14488,P0008,Clothing,S004,West,2022-08,retail_store_inventory,30.66,31.25,17.5,316,78,273.0,2,SUP-CAT1-0291
14489,P0008,Clothing,S004,West,2022-09,retail_store_inventory,75.02,77.02,12.5,164,381,191.5,2,SUP-CAT1-0753
