Supplier_ID,Supplier_Name,Category_Supplied,City,Region_Based,Contact_Email,Lead_Time_Days,Min_Order_Qty,Reliability_Score
SUP-CAT3-0496,Oakline Inc. #496,Furniture,Hanoi,West,contact496@woodcraftsupply.com,5,1330,0.98
SUP-CAT3-0497,Solidframe Distributors #497,Furniture,Miami,West,contact497@solidframe.com,7,1542,0.93
SUP-CAT3-0498,WoodCraft Supply Inc. #498,Furniture,Shenzhen,West,contact498@solidframe.com,3,1763,0.94
SUP-CAT3-0499,Comfort Works Wholesale #499,Furniture,Seattle,Central,contact499@comfortworks.com,19,62,0.89
SUP-CAT3-0500,Comfort Works Inc. #500,Furniture,Phoenix,West,contact500@oakline.com,24,329,0.81
SUP-CAT3-0501,WoodCraft Supply Ltd. #501,Furniture,Chicago,North,contact501@comfortworks.com,25,100,0.97
SUP-CAT3-0502,Solidframe Group #502,Furniture,Portland,East,contact502@comfortworks.com,14,1746,0.97
SUP-CAT3-0503,Heritage Furnishings Trading #503,Furniture,Mumbai,Central,contact503@oakline.com,7,1582,0.91
SUP-CAT3-0504,Oakline Inc. #504,Furniture,Columbus,North,contact504@oakline.com,6,1405,0.89
SUP-CAT3-0505,WoodCraft Supply Distributors #505,Furniture,Rotterdam,East,contact505@woodcraftsupply.com,7,1166,0.8
SUP-CAT3-0506,Comfort Works Partners #506,Furniture,Seattle,West,contact506@solidframe.com,18,928,0.87
SUP-CAT3-0507,Oakline Co. #507,Furniture,Miami,West,contact507@woodcraftsupply.com,30,608,0.93
SUP-CAT3-0508,Comfort Works Trading #508,Furniture,Phoenix,Central,contact508@comfortworks.com,7,1829,0.88
SUP-CAT3-0509,Oakline LLC #509,Furniture,Hanoi,West,contact509@oakline.com,4,378,0.97
SUP-CAT3-0510,Solidframe Ltd. #510,Furniture,Seattle,West,contact510@comfortworks.com,24,347,0.94
SUP-CAT3-0511,WoodCraft Supply Wholesale #511,Furniture,Osaka,North,contact511@oakline.com,23,427,0.98
SUP-CAT3-0512,Comfort Works LLC #512,Furniture,Atlanta,North,contact512@woodcraftsupply.com,12,1460,0.92
SUP-CAT3-0513,Oakline Partners #513,Furniture,Dallas,North,contact513@comfortworks.com,30,624,0.98
SUP-CAT3-0514,Heritage Furnishings Ltd. #514,Furniture,Portland,North,contact514@heritagefurnishings.com,16,102,0.93
SUP-CAT3-0515,Oakline Partners #515,Furniture,Portland,West,contact515@heritagefurnishings.com,6,1902,0.83
SUP-CAT3-0516,Oakline Ltd. #516,Furniture,Hanoi,East,contact516@comfortworks.com,29,1210,0.88
SUP-CAT3-0517,Comfort Works LLC #517,Furniture,Denver,South,contact517@woodcraftsupply.com,3,808,0.9
SUP-CAT3-0518,Solidframe Trading #518,Furniture,Dallas,Central,contact518@woodcraftsupply.com,30,1834,0.93
SUP-CAT3-0519,Oakline Supply Chain #519,Furniture,Miami,East,contact519@oakline.com,18,788,0.83
SUP-CAT3-0520,Oakline Distributors #520,Furniture,Seattle,South,contact520@oakline.com,21,1790,0.89
SUP-CAT3-0521,Solidframe Supply Chain #521,Furniture,Osaka,North,contact521@heritagefurnishings.com,23,1234,0.95
SUP-CAT3-0522,Oakline Trading #522,Furniture,Portland,South,contact522@comfortworks.com,26,1031,0.98
SUP-CAT3-0523,Comfort Works Supply Chain #523,Furniture,Dallas,South,contact523@solidframe.com,30,858,0.83
SUP-CAT3-0524,Oakline Partners #524,Furniture,Atlanta,East,contact524@woodcraftsupply.com,12,1026,0.84
SUP-CAT3-0525,Heritage Furnishings Distributors #525,Furniture,Atlanta,Central,contact525@solidframe.com,18,588,0.86
SUP-CAT3-0526,Solidframe Inc. #526,Furniture,Newark,North,contact526@woodcraftsupply.com,13,1457,0.93
SUP-CAT3-0527,Heritage Furnishings Trading #527,Furniture,Miami,East,contact527@oakline.com,16,1157,0.99
SUP-CAT3-0528,WoodCraft Supply Ltd. #528,Furniture,Phoenix,North,contact528@solidframe.com,12,1671,0.89
SUP-CAT3-0529,Solidframe Inc. #529,Furniture,Miami,Central,contact529@oakline.com,15,1984,0.98
SUP-CAT3-0530,Heritage Furnishings Inc. #530,Furniture,Columbus,West,contact530@heritagefurnishings.com,17,1744,0.95
SUP-CAT3-0531,Heritage Furnishings Ltd. #531,Furniture,Mumbai,East,contact531@heritagefurnishings.com,25,836,0.86
SUP-CAT3-0532,Comfort Works Ltd. #532,Furniture,Newark,South,contact532@solidframe.com,7,1156,0.97
SUP-CAT3-0533,Oakline Trading #533,Furniture,Rotterdam,North,contact533@oakline.com,29,447,0.94
SUP-CAT3-0534,Solidframe Supply Chain #534,Furniture,Phoenix,North,contact534@heritagefurnishings.com,15,159,0.83
SUP-CAT3-0535,WoodCraft Supply Partners #535,Furniture,Portland,North,contact535@heritagefurnishings.com,21,1336,0.94
SUP-CAT3-0536,Heritage Furnishings Co. #536,Furniture,Dallas,South,contact536@heritagefurnishings.com,26,82,0.8
SUP-CAT3-0537,Solidframe Supply Chain #537,Furniture,Miami,South,contact537@oakline.com,14,970,0.81
SUP-CAT3-0538,Heritage Furnishings Wholesale #538,Furniture,Shenzhen,North,contact538@heritagefurnishings.com,24,976,0.85
SUP-CAT3-0539,Heritage Furnishings Ltd. #539,Furniture,Denver,East,contact539@heritagefurnishings.com,30,684,0.94
SUP-CAT3-0540,Solidframe Wholesale #540,Furniture,Mumbai,East,contact540@heritagefurnishings.com,6,1839,0.82
SUP-CAT3-0541,WoodCraft Supply Trading #541,Furniture,Denver,West,contact541@oakline.com,4,410,0.89
SUP-CAT3-0542,Oakline Wholesale #542,Furniture,Denver,North,contact542@solidframe.com,4,1387,0.98
SUP-CAT3-0543,Comfort Works Partners #543,Furniture,Dallas,North,contact543@comfortworks.com,15,1087,0.8
SUP-CAT3-0544,Heritage Furnishings Group #544,Furniture,Osaka,North,contact544@woodcraftsupply.com,19,89,0.84
SUP-CAT3-0545,Heritage Furnishings LLC #545,Furniture,Portland,West,contact545@heritagefurnishings.com,30,918,0.94
SUP-CAT3-0546,Heritage Furnishings Distributors #546,Furniture,Seattle,East,contact546@oakline.com,10,664,0.94
SUP-CAT3-0547,Heritage Furnishings Ltd. #547,Furniture,Mumbai,West,contact547@heritagefurnishings.com,22,589,0.91
SUP-CAT3-0548,Solidframe Partners #548,Furniture,Osaka,West,contact548@solidframe.com,15,788,0.97
SUP-CAT3-0549,Solidframe Partners #549,Furniture,Columbus,West,contact549@oakline.com,5,1427,0.99
SUP-CAT3-0550,Comfort Works Partners #550,Furniture,Dallas,South,contact550@heritagefurnishings.com,25,854,0.98
SUP-CAT3-0551,Comfort Works Wholesale #551,Furniture,Denver,East,contact551@oakline.com,18,239,0.97
SUP-CAT3-0552,Heritage Furnishings Supply Chain #552,Furniture,Seattle,Central,contact552@solidframe.com,13,1078,0.85
SUP-CAT3-0553,Oakline Trading #553,Furniture,Mumbai,Central,contact553@woodcraftsupply.com,14,1796,0.87
SUP-CAT3-0554,Solidframe Partners #554,Furniture,Chicago,South,contact554@solidframe.com,22,660,0.91
SUP-CAT3-0555,Solidframe Wholesale #555,Furniture,Shenzhen,East,contact555@solidframe.com,26,1588,0.87
SUP-CAT3-0556,Oakline Supply Chain #556,Furniture,Mumbai,Central,contact556@heritagefurnishings.com,23,1304,0.91
SUP-CAT3-0557,Comfort Works Trading #557,Furniture,Newark,West,contact557@solidframe.com,22,608,0.93
SUP-CAT3-0558,Solidframe Wholesale #558,Furniture,Newark,North,contact558@heritagefurnishings.com,28,1783,0.97
SUP-CAT3-0559,Oakline Supply Chain #559,Furniture,Phoenix,West,contact559@solidframe.com,29,1616,0.98
SUP-CAT3-0560,Heritage Furnishings Ltd. #560,Furniture,Rotterdam,South,contact560@heritagefurnishings.com,14,308,0.85
SUP-CAT3-0561,Comfort Works Ltd. #561,Furniture,Denver,North,contact561@heritagefurnishings.com,25,847,0.82
SUP-CAT3-0562,Solidframe LLC #562,Furniture,Phoenix,South,contact562@solidframe.com,14,611,0.91
SUP-CAT3-0563,Comfort Works Group #563,Furniture,Atlanta,North,contact563@solidframe.com,28,479,0.91
SUP-CAT3-0564,Oakline Ltd. #564,Furniture,Portland,West,contact564@solidframe.com,15,1268,0.93
SUP-CAT3-0565,Heritage Furnishings LLC #565,Furniture,Newark,Central,contact565@solidframe.com,20,1961,0.97
SUP-CAT3-0566,Oakline Wholesale #566,Furniture,Mumbai,South,contact566@comfortworks.com,7,680,0.81
SUP-CAT3-0567,WoodCraft Supply Supply Chain #567,Furniture,Dallas,East,contact567@comfortworks.com,17,637,0.96
SUP-CAT3-0568,Comfort Works Partners #568,Furniture,Hanoi,Central,contact568@solidframe.com,17,463,0.85
SUP-CAT3-0569,Oakline Supply Chain #569,Furniture,Atlanta,South,contact569@comfortworks.com,21,1017,0.83
SUP-CAT3-0570,Oakline Co. #570,Furniture,Dallas,South,contact570@heritagefurnishings.com,7,402,0.91
SUP-CAT3-0571,WoodCraft Supply Partners #571,Furniture,Columbus,East,contact571@oakline.com,14,1361,0.86
SUP-CAT3-0572,WoodCraft Supply Distributors #572,Furniture,Columbus,South,contact572@woodcraftsupply.com,9,1930,0.97
SUP-CAT3-0573,WoodCraft Supply Group #573,Furniture,Dallas,South,contact573@solidframe.com,13,1298,0.84
SUP-CAT3-0574,WoodCraft Supply Inc. #574,Furniture,Osaka,South,contact574@oakline.com,17,201,0.97
SUP-CAT3-0575,WoodCraft Supply Distributors #575,Furniture,Newark,North,contact575@comfortworks.com,18,627,0.87
SUP-CAT3-0576,Solidframe Partners #576,Furniture,Atlanta,West,contact576@solidframe.com,10,64,0.92
SUP-CAT3-0577,WoodCraft Supply LLC #577,Furniture,Portland,Central,contact577@heritagefurnishings.com,28,1973,0.88
SUP-CAT3-0578,Oakline Partners #578,Furniture,Columbus,Central,contact578@woodcraftsupply.com,23,835,0.92
SUP-CAT3-0579,Oakline Wholesale #579,Furniture,Osaka,West,contact579@solidframe.com,10,184,0.81
SUP-CAT3-0580,WoodCraft Supply Ltd. #580,Furniture,Chicago,North,contact580@oakline.com,26,441,0.87
SUP-CAT3-0581,Solidframe Co. #581,Furniture,Miami,North,contact581@woodcraftsupply.com,23,807,0.98
SUP-CAT3-0582,Oakline LLC #582,Furniture,Seattle,South,contact582@woodcraftsupply.com,17,150,0.87
SUP-CAT3-0583,WoodCraft Supply Trading #583,Furniture,Chicago,West,contact583@comfortworks.com,26,1094,0.86
SUP-CAT3-0584,Oakline Distributors #584,Furniture,Chicago,East,contact584@heritagefurnishings.com,16,1390,0.88
SUP-CAT3-0585,WoodCraft Supply Wholesale #585,Furniture,Atlanta,South,contact585@woodcraftsupply.com,13,677,0.9
SUP-CAT3-0586,Oakline Inc. #586,Furniture,Newark,Central,contact586@oakline.com,30,945,0.87
SUP-CAT3-0587,Oakline Supply Chain #587,Furniture,Newark,West,contact587@solidframe.com,24,1965,0.97
SUP-CAT3-0588,Oakline Partners #588,Furniture,Portland,North,contact588@solidframe.com,23,529,0.89
SUP-CAT3-0589,Solidframe Co. #589,Furniture,Newark,East,contact589@solidframe.com,21,1390,0.86
SUP-CAT3-0590,Solidframe LLC #590,Furniture,Dallas,South,contact590@comfortworks.com,20,1617,0.85
SUP-CAT3-0591,Heritage Furnishings LLC #591,Furniture,Dallas,North,contact591@heritagefurnishings.com,22,719,0.82
SUP-CAT3-0592,Solidframe Trading #592,Furniture,Newark,South,contact592@solidframe.com,30,238,0.8
SUP-CAT3-0593,Heritage Furnishings Ltd. #593,Furniture,Rotterdam,North,contact593@woodcraftsupply.com,20,1732,0.94
SUP-CAT3-0594,Oakline LLC #594,Furniture,Portland,South,contact594@solidframe.com,24,745,0.98
SUP-CAT3-0595,Comfort Works Co. #595,Furniture,Rotterdam,North,contact595@oakline.com,26,1579,0.81
SUP-CAT3-0596,Comfort Works Inc. #596,Furniture,Shenzhen,East,contact596@solidframe.com,10,475,0.87
SUP-CAT3-0597,WoodCraft Supply Partners #597,Furniture,Portland,Central,contact597@heritagefurnishings.com,21,82,0.81
SUP-CAT3-0598,Heritage Furnishings Distributors #598,Furniture,Seattle,South,contact598@oakline.com,28,1360,0.87
SUP-CAT3-0599,Oakline Partners #599,Furniture,Denver,East,contact599@solidframe.com,18,1456,0.86
SUP-CAT3-0600,Comfort Works Partners #600,Furniture,Dallas,West,contact600@solidframe.com,17,1713,0.88
SUP-CAT3-0601,WoodCraft Supply Partners #601,Furniture,Shenzhen,East,contact601@comfortworks.com,16,1434,0.93
SUP-CAT3-0602,Solidframe Trading #602,Furniture,Phoenix,West,contact602@comfortworks.com,19,1005,0.95
SUP-CAT3-0603,Heritage Furnishings Ltd. #603,Furniture,Osaka,Central,contact603@solidframe.com,26,1910,0.93
SUP-CAT3-0604,Oakline Supply Chain #604,Furniture,Newark,North,contact604@heritagefurnishings.com,22,1045,0.89
SUP-CAT3-0605,Comfort Works Wholesale #605,Furniture,Portland,East,contact605@solidframe.com,29,1186,0.82
SUP-CAT3-0606,WoodCraft Supply Partners #606,Furniture,Dallas,West,contact606@comfortworks.com,19,1333,0.95
SUP-CAT3-0607,Solidframe Group #607,Furniture,Miami,South,contact607@woodcraftsupply.com,7,1104,0.95
SUP-CAT3-0608,WoodCraft Supply Wholesale #608,Furniture,Mumbai,East,contact608@solidframe.com,14,60,0.95
SUP-CAT3-0609,Comfort Works Partners #609,Furniture,Chicago,East,contact609@heritagefurnishings.com,6,1386,0.88
SUP-CAT3-0610,WoodCraft Supply Supply Chain #610,Furniture,Miami,South,contact610@solidframe.com,18,965,0.85
SUP-CAT3-0611,Solidframe Partners #611,Furniture,Denver,East,contact611@comfortworks.com,7,1047,0.94
SUP-CAT3-0612,Heritage Furnishings Co. #612,Furniture,Chicago,South,contact612@comfortworks.com,3,1106,0.94
SUP-CAT3-0613,WoodCraft Supply Wholesale #613,Furniture,Phoenix,South,contact613@heritagefurnishings.com,3,787,0.9
SUP-CAT3-0614,Heritage Furnishings Distributors #614,Furniture,Phoenix,East,contact614@woodcraftsupply.com,10,865,0.81
SUP-CAT3-0615,Heritage Furnishings Supply Chain #615,Furniture,Osaka,Central,contact615@comfortworks.com,16,1095,0.87
SUP-CAT3-0616,Oakline Group #616,Furniture,Osaka,Central,contact616@heritagefurnishings.com,23,847,0.91
SUP-CAT3-0617,Comfort Works LLC #617,Furniture,Newark,West,contact617@heritagefurnishings.com,6,653,0.81
SUP-CAT3-0618,Heritage Furnishings Inc. #618,Furniture,Columbus,West,contact618@solidframe.com,24,1482,0.92
SUP-CAT3-0619,Solidframe Group #619,Furniture,Portland,East,contact619@comfortworks.com,5,761,0.81
SUP-CAT3-0620,Heritage Furnishings Supply Chain #620,Furniture,Chicago,Central,contact620@solidframe.com,26,595,0.95
SUP-CAT3-0621,Solidframe Distributors #621,Furniture,Columbus,North,contact621@oakline.com,4,700,0.98
SUP-CAT3-0622,Heritage Furnishings Group #622,Furniture,Newark,East,contact622@oakline.com,16,1378,0.88
SUP-CAT3-0623,Heritage Furnishings Wholesale #623,Furniture,Shenzhen,South,contact623@heritagefurnishings.com,16,1476,0.83
SUP-CAT3-0624,Comfort Works Distributors #624,Furniture,Denver,Central,contact624@heritagefurnishings.com,7,255,0.98
SUP-CAT3-0625,WoodCraft Supply Wholesale #625,Furniture,Rotterdam,North,contact625@solidframe.com,8,1752,0.88
SUP-CAT3-0626,WoodCraft Supply Ltd. #626,Furniture,Hanoi,East,contact626@heritagefurnishings.com,21,376,0.89
SUP-CAT3-0627,WoodCraft Supply Inc. #627,Furniture,Miami,North,contact627@woodcraftsupply.com,12,1198,0.83
SUP-CAT3-0628,Heritage Furnishings Partners #628,Furniture,Chicago,West,contact628@heritagefurnishings.com,29,919,0.85
SUP-CAT3-0629,Comfort Works Partners #629,Furniture,Phoenix,East,contact629@oakline.com,25,111,0.96
SUP-CAT3-0630,Solidframe Distributors #630,Furniture,Denver,South,contact630@oakline.com,6,1474,0.89
SUP-CAT3-0631,Oakline Inc. #631,Furniture,Columbus,North,contact631@solidframe.com,8,164,0.93
SUP-CAT3-0632,Solidframe Supply Chain #632,Furniture,Mumbai,Central,contact632@heritagefurnishings.com,21,1118,0.81
SUP-CAT3-0633,Comfort Works Trading #633,Furniture,Miami,West,contact633@solidframe.com,21,247,0.87
SUP-CAT3-0634,Heritage Furnishings LLC #634,Furniture,Newark,Central,contact634@heritagefurnishings.com,3,737,0.94
SUP-CAT3-0635,Oakline Supply Chain #635,Furniture,Mumbai,Central,contact635@oakline.com,21,1626,0.84
SUP-CAT3-0636,Solidframe Partners #636,Furniture,Mumbai,North,contact636@solidframe.com,22,1096,0.98
SUP-CAT3-0637,WoodCraft Supply Distributors #637,Furniture,Columbus,Central,contact637@heritagefurnishings.com,6,1134,0.92
SUP-CAT3-0638,Oakline Inc. #638,Furniture,Mumbai,Central,contact638@comfortworks.com,9,1368,0.81
SUP-CAT3-0639,Solidframe Trading #639,Furniture,Portland,Central,contact639@comfortworks.com,20,121,0.88
SUP-CAT3-0640,WoodCraft Supply Inc. #640,Furniture,Atlanta,West,contact640@solidframe.com,21,1888,0.87
SUP-CAT3-0641,WoodCraft Supply Partners #641,Furniture,Atlanta,North,contact641@comfortworks.com,5,1453,0.9
SUP-CAT3-0642,Heritage Furnishings Partners #642,Furniture,Denver,West,contact642@heritagefurnishings.com,28,908,0.87
SUP-CAT3-0643,Heritage Furnishings Distributors #643,Furniture,Miami,South,contact643@solidframe.com,5,1872,0.83
SUP-CAT3-0644,Solidframe Group #644,Furniture,Osaka,West,contact644@oakline.com,12,1414,0.91
SUP-CAT3-0645,Oakline Ltd. #645,Furniture,Chicago,West,contact645@oakline.com,23,740,0.96
SUP-CAT3-0646,Solidframe Trading #646,Furniture,Osaka,South,contact646@comfortworks.com,9,613,0.9
SUP-CAT3-0647,Solidframe LLC #647,Furniture,Atlanta,West,contact647@heritagefurnishings.com,14,1342,0.89
SUP-CAT3-0648,Solidframe Supply Chain #648,Furniture,Shenzhen,East,contact648@solidframe.com,19,1450,0.86
SUP-CAT3-0649,Solidframe Group #649,Furniture,Osaka,East,contact649@solidframe.com,28,1873,0.98
SUP-CAT3-0650,Solidframe Supply Chain #650,Furniture,Chicago,East,contact650@comfortworks.com,4,100,0.92
SUP-CAT3-0651,Oakline Partners #651,Furniture,Phoenix,Central,contact651@oakline.com,30,888,0.81
SUP-CAT3-0652,Oakline LLC #652,Furniture,Newark,South,contact652@woodcraftsupply.com,30,135,0.97
SUP-CAT3-0653,Comfort Works Trading #653,Furniture,Columbus,South,contact653@heritagefurnishings.com,15,775,0.9
SUP-CAT3-0654,WoodCraft Supply Partners #654,Furniture,Osaka,North,contact654@woodcraftsupply.com,23,155,0.84
SUP-CAT3-0655,Oakline Group #655,Furniture,Newark,South,contact655@woodcraftsupply.com,20,1961,0.83
SUP-CAT3-0656,Oakline Inc. #656,Furniture,Miami,Central,contact656@heritagefurnishings.com,23,1171,0.86
SUP-CAT3-0657,Comfort Works LLC #657,Furniture,Denver,Central,contact657@heritagefurnishings.com,13,448,0.95
SUP-CAT3-0658,Heritage Furnishings LLC #658,Furniture,Rotterdam,North,contact658@solidframe.com,13,1798,0.9
SUP-CAT3-0659,Heritage Furnishings LLC #659,Furniture,Mumbai,Central,contact659@woodcraftsupply.com,13,1367,0.83
SUP-CAT3-0660,Heritage Furnishings Ltd. #660,Furniture,Newark,West,contact660@solidframe.com,4,1509,0.89
SUP-CAT3-0661,Heritage Furnishings Supply Chain #661,Furniture,Seattle,South,contact661@woodcraftsupply.com,28,563,0.94
SUP-CAT3-0662,Oakline Inc. #662,Furniture,Miami,East,contact662@heritagefurnishings.com,11,1486,0.8
SUP-CAT3-0663,Heritage Furnishings Group #663,Furniture,Miami,East,contact663@oakline.com,19,705,0.95
SUP-CAT3-0664,Solidframe Ltd. #664,Furniture,Chicago,South,contact664@solidframe.com,9,769,0.86
SUP-CAT3-0665,Comfort Works Group #665,Furniture,Chicago,North,contact665@heritagefurnishings.com,10,1070,0.87
SUP-CAT3-0666,Heritage Furnishings LLC #666,Furniture,Portland,West,contact666@heritagefurnishings.com,5,1920,0.89
SUP-CAT3-0667,Solidframe Partners #667,Furniture,Seattle,West,contact667@comfortworks.com,9,1728,0.88
SUP-CAT3-0668,Comfort Works Distributors #668,Furniture,Phoenix,East,contact668@comfortworks.com,3,1929,0.82
SUP-CAT3-0669,Comfort Works Ltd. #669,Furniture,Columbus,Central,contact669@comfortworks.com,11,210,0.82
SUP-CAT3-0670,Heritage Furnishings Ltd. #670,Furniture,Columbus,South,contact670@solidframe.com,19,1392,0.98
SUP-CAT3-0671,Comfort Works Partners #671,Furniture,Dallas,South,contact671@solidframe.com,15,1672,0.99
SUP-CAT3-0672,WoodCraft Supply Supply Chain #672,Furniture,Mumbai,West,contact672@oakline.com,8,1230,0.93
SUP-CAT3-0673,Solidframe Inc. #673,Furniture,Osaka,South,contact673@comfortworks.com,13,137,0.89
SUP-CAT3-0674,Oakline Trading #674,Furniture,Hanoi,East,contact674@oakline.com,4,1680,0.81
SUP-CAT3-0675,Heritage Furnishings Ltd. #675,Furniture,Columbus,Central,contact675@heritagefurnishings.com,7,138,0.9
SUP-CAT3-0676,Heritage Furnishings LLC #676,Furniture,Portland,West,contact676@heritagefurnishings.com,12,78,0.98
SUP-CAT3-0677,Solidframe Co. #677,Furniture,Shenzhen,East,contact677@oakline.com,12,1678,0.9
SUP-CAT3-0678,Heritage Furnishings Supply Chain #678,Furniture,Dallas,Central,contact678@woodcraftsupply.com,8,1943,0.82
SUP-CAT3-0679,Comfort Works Supply Chain #679,Furniture,Dallas,West,contact679@comfortworks.com,8,551,0.96
SUP-CAT3-0680,Solidframe Inc. #680,Furniture,Chicago,Central,contact680@heritagefurnishings.com,22,272,0.91
SUP-CAT3-0681,Solidframe Inc. #681,Furniture,Hanoi,East,contact681@solidframe.com,22,206,0.91
SUP-CAT3-0682,WoodCraft Supply Ltd. #682,Furniture,Denver,East,contact682@heritagefurnishings.com,14,631,0.87
SUP-CAT3-0683,Comfort Works Wholesale #683,Furniture,Newark,North,contact683@oakline.com,15,1569,0.85
SUP-CAT3-0684,WoodCraft Supply Co. #684,Furniture,Osaka,North,contact684@comfortworks.com,7,422,0.89
SUP-CAT3-0685,Oakline Wholesale #685,Furniture,Hanoi,South,contact685@oakline.com,19,598,0.88
SUP-CAT3-0686,Heritage Furnishings Group #686,Furniture,Hanoi,North,contact686@comfortworks.com,16,825,0.85
SUP-CAT3-0687,Comfort Works Wholesale #687,Furniture,Dallas,West,contact687@heritagefurnishings.com,15,546,0.87
SUP-CAT3-0688,Heritage Furnishings Trading #688,Furniture,Shenzhen,North,contact688@comfortworks.com,19,1529,0.86
SUP-CAT3-0689,WoodCraft Supply Wholesale #689,Furniture,Columbus,Central,contact689@solidframe.com,12,593,0.93
SUP-CAT3-0690,Oakline Partners #690,Furniture,Seattle,East,contact690@comfortworks.com,24,1393,0.84
SUP-CAT3-0691,Oakline Co. #691,Furniture,Columbus,South,contact691@solidframe.com,24,323,0.87
SUP-CAT3-0692,Heritage Furnishings Wholesale #692,Furniture,Portland,Central,contact692@solidframe.com,6,679,0.9
SUP-CAT3-0693,Comfort Works Trading #693,Furniture,Dallas,North,contact693@woodcraftsupply.com,3,1769,0.9
SUP-CAT3-0694,WoodCraft Supply Group #694,Furniture,Rotterdam,Central,contact694@solidframe.com,28,1463,0.88
SUP-CAT3-0695,Solidframe Distributors #695,Furniture,Portland,East,contact695@comfortworks.com,23,306,0.84
SUP-CAT3-0696,Solidframe Distributors #696,Furniture,Denver,North,contact696@solidframe.com,21,344,0.91
SUP-CAT3-0697,Comfort Works Trading #697,Furniture,Newark,North,contact697@solidframe.com,27,1964,0.83
SUP-CAT3-0698,Oakline Wholesale #698,Furniture,Chicago,Central,contact698@comfortworks.com,6,576,0.87
SUP-CAT3-0699,Comfort Works Supply Chain #699,Furniture,Phoenix,South,contact699@woodcraftsupply.com,20,1526,0.89
SUP-CAT3-0700,Comfort Works Partners #700,Furniture,Denver,Central,contact700@woodcraftsupply.com,24,418,0.87
SUP-CAT3-0701,Comfort Works Supply Chain #701,Furniture,Osaka,North,contact701@woodcraftsupply.com,24,1333,0.95
SUP-CAT3-0702,WoodCraft Supply Group #702,Furniture,Phoenix,South,contact702@comfortworks.com,19,937,0.89
SUP-CAT3-0703,Oakline Ltd. #703,Furniture,Atlanta,East,contact703@solidframe.com,14,58,0.85
SUP-CAT3-0704,WoodCraft Supply Co. #704,Furniture,Atlanta,Central,contact704@oakline.com,21,512,0.88
SUP-CAT3-0705,WoodCraft Supply Inc. #705,Furniture,Rotterdam,Central,contact705@comfortworks.com,7,963,0.93
SUP-CAT3-0706,WoodCraft Supply Supply Chain #706,Furniture,Atlanta,North,contact706@heritagefurnishings.com,19,1825,0.9
SUP-CAT3-0707,Heritage Furnishings Ltd. #707,Furniture,Rotterdam,North,contact707@comfortworks.com,28,246,0.89
SUP-CAT3-0708,Oakline Ltd. #708,Furniture,Osaka,West,contact708@heritagefurnishings.com,6,193,0.92
SUP-CAT3-0709,Heritage Furnishings Distributors #709,Furniture,Phoenix,West,contact709@heritagefurnishings.com,3,1135,0.95
SUP-CAT3-0710,Oakline Distributors #710,Furniture,Miami,East,contact710@comfortworks.com,17,1904,0.97
SUP-CAT3-0711,Oakline Wholesale #711,Furniture,Denver,North,contact711@heritagefurnishings.com,8,1618,0.9
SUP-CAT3-0712,Comfort Works Supply Chain #712,Furniture,Shenzhen,South,contact712@woodcraftsupply.com,25,899,0.9
SUP-CAT3-0713,Solidframe Group #713,Furniture,Mumbai,West,contact713@comfortworks.com,5,940,0.92
SUP-CAT3-0714,Solidframe Inc. #714,Furniture,Mumbai,West,contact714@comfortworks.com,19,1466,0.8
SUP-CAT3-0715,Oakline Wholesale #715,Furniture,Miami,South,contact715@woodcraftsupply.com,26,1951,0.94
SUP-CAT3-0716,Solidframe Trading #716,Furniture,Shenzhen,South,contact716@oakline.com,7,939,0.98
SUP-CAT3-0717,Comfort Works Wholesale #717,Furniture,Hanoi,West,contact717@oakline.com,3,1755,0.88
SUP-CAT3-0718,Oakline LLC #718,Furniture,Rotterdam,South,contact718@heritagefurnishings.com,29,1059,0.87
SUP-CAT3-0719,WoodCraft Supply Group #719,Furniture,Miami,East,contact719@solidframe.com,11,1497,0.92
SUP-CAT3-0720,WoodCraft Supply Wholesale #720,Furniture,Dallas,Central,contact720@heritagefurnishings.com,5,471,0.91
SUP-CAT3-0721,Heritage Furnishings Partners #721,Furniture,Shenzhen,East,contact721@comfortworks.com,7,915,0.8
SUP-CAT3-0722,Oakline Partners #722,Furniture,Atlanta,Central,contact722@solidframe.com,5,1302,0.94
SUP-CAT3-0723,Comfort Works Partners #723,Furniture,Atlanta,South,contact723@heritagefurnishings.com,9,1234,0.84
SUP-CAT3-0724,Oakline Distributors #724,Furniture,Shenzhen,Central,contact724@heritagefurnishings.com,24,733,0.8
SUP-CAT3-0725,WoodCraft Supply Co. #725,Furniture,Newark,North,contact725@solidframe.com,20,52,0.94
SUP-CAT3-0726,Solidframe LLC #726,Furniture,Rotterdam,North,contact726@comfortworks.com,14,1952,0.89
SUP-CAT3-0727,Comfort Works Group #727,Furniture,Chicago,North,contact727@solidframe.com,17,81,0.99
SUP-CAT3-0728,WoodCraft Supply Partners #728,Furniture,Mumbai,North,contact728@oakline.com,25,1772,0.9
SUP-CAT3-0729,WoodCraft Supply Ltd. #729,Furniture,Chicago,West,contact729@solidframe.com,27,992,0.87
SUP-CAT3-0730,WoodCraft Supply LLC #730,Furniture,Phoenix,Central,contact730@heritagefurnishings.com,27,1401,0.99
SUP-CAT3-0731,Solidframe Wholesale #731,Furniture,Shenzhen,East,contact731@solidframe.com,24,954,0.92
SUP-CAT3-0732,Oakline Partners #732,Furniture,Denver,West,contact732@oakline.com,18,662,0.97
