warehouse,sku,stock,reorder_level,last_updated
London-Whse,SKU-245,0.015007503751875938,0.8295739348370927,2026-08-02 14:54:21
Rotterdam-Whse,SKU-052,0.7038519259629815,0.606516290726817,2026-08-05 14:54:21
London-Whse,SKU-417,0.7493746873436719,0.9799498746867168,2026-08-07 14:54:21
Sydney-Whse,SKU-456,0.43571785892946474,0.46867167919799496,2026-07-22 14:54:21
Sydney-Whse,SKU-083,0.6873436718359179,0.706766917293233,2026-07-15 14:54:21
Sydney-Whse,SKU-087,0.0735367683841921,0.17293233082706766,2026-07-31 14:54:21
Osaka-Whse,SKU-076,0.824912456228114,0.005012531328320802,2026-08-02 14:54:21
Rotterdam-Whse,SKU-124,0.23311655827913957,0.11027568922305764,2026-07-13 14:54:21
London-Whse,SKU-287,0.30865432716358177,0.7343358395989975,2026-08-11 14:54:21
London-Whse,SKU-271,0.87943971985993,0.017543859649122806,2026-07-21 14:54:21
Sydney-Whse,SKU-115,0.7588794397198599,0.08270676691729323,2026-08-05 14:54:21
Osaka-Whse,SKU-397,0.030515257628814407,0.21303258145363407,2026-07-22 14:54:21
London-Whse,SKU-065,0.6603301650825413,0.9473684210526315,2026-08-02 14:54:21
London-Whse,SKU-322,0.8259129564782391,0.5513784461152882,2026-08-01 14:54:21
Sydney-Whse,SKU-050,0.4192096048024012,0.8395989974937343,2026-07-28 14:54:21
London-Whse,SKU-412,0.9574787393696849,0.09022556390977443,2026-08-09 14:54:21
Sydney-Whse,SKU-187,0.17808904452226113,0.5012531328320802,2026-07-16 14:54:21
Sydney-Whse,SKU-046,0.696848424212106,0.5764411027568922,2026-07-28 14:54:21
Osaka-Whse,SKU-040,0.19309654827413708,0.506265664160401,2026-07-23 14:54:21
Sydney-Whse,SKU-091,0.028514257128564282,0.022556390977443608,2026-07-14 14:54:21
Seattle-Whse,SKU-483,0.18309154577288644,0.9423558897243107,2026-07-14 14:54:21
Rotterdam-Whse,SKU-188,0.6293146573286643,0.9273182957393483,2026-07-16 14:54:21
Rotterdam-Whse,SKU-158,0.673336668334167,0.03007518796992481,2026-07-16 14:54:21
Sydney-Whse,SKU-043,0.9014507253626813,0.2706766917293233,2026-08-09 14:54:21
Osaka-Whse,SKU-051,0.10155077538769385,0.7543859649122807,2026-08-01 14:54:21
Rotterdam-Whse,SKU-085,0.36418209104552274,0.39348370927318294,2026-07-13 14:54:21
Osaka-Whse,SKU-127,0.09504752376188094,0.6641604010025063,2026-08-09 14:54:21
Sydney-Whse,SKU-060,0.9094547273636818,0.9473684210526315,2026-07-30 14:54:21
London-Whse,SKU-063,0.3856928464232116,0.03759398496240601,2026-07-24 14:54:21
Osaka-Whse,SKU-368,0.5622811405702851,0.43859649122807015,2026-08-11 14:54:21
Sydney-Whse,SKU-461,0.9184592296148074,0.9674185463659147,2026-07-26 14:54:21
Rotterdam-Whse,SKU-421,0.8984492246123061,0.43609022556390975,2026-08-02 14:54:21
London-Whse,SKU-216,0.7573786893446723,0.6165413533834586,2026-07-22 14:54:21
Rotterdam-Whse,SKU-324,0.8894447223611806,0.7192982456140351,2026-07-19 14:54:21
London-Whse,SKU-163,0.07253626813406704,0.16541353383458646,2026-08-05 14:54:21
Osaka-Whse,SKU-444,0.8304152076038019,0.2907268170426065,2026-07-19 14:54:21
Rotterdam-Whse,SKU-321,0.7293646823411706,0.924812030075188,2026-08-10 14:54:21
London-Whse,SKU-187,0.8059029514757379,0.681704260651629,2026-07-22 14:54:21
Sydney-Whse,SKU-195,0.43771885942971483,0.7092731829573935,2026-07-18 14:54:21
London-Whse,SKU-454,0.7348674337168585,0.42355889724310775,2026-07-13 14:54:21
Osaka-Whse,SKU-038,0.3906953476738369,0.5864661654135338,2026-07-28 14:54:21
Osaka-Whse,SKU-410,0.5957978989494748,0.13283208020050125,2026-07-30 14:54:21
Rotterdam-Whse,SKU-042,0.02001000500250125,0.12280701754385964,2026-08-05 14:54:21
Rotterdam-Whse,SKU-159,0.9339669834917459,0.9974937343358395,2026-07-21 14:54:21
Sydney-Whse,SKU-429,0.8509254627313657,0.5789473684210527,2026-07-29 14:54:21
Rotterdam-Whse,SKU-464,0.536768384192096,0.3634085213032581,2026-08-02 14:54:21
Seattle-Whse,SKU-016,0.5542771385692846,0.5388471177944862,2026-08-10 14:54:21
London-Whse,SKU-036,0.05302651325662831,0.5463659147869674,2026-08-05 14:54:21
Seattle-Whse,SKU-409,0.18509254627313657,0.7443609022556391,2026-07-13 14:54:21
Sydney-Whse,SKU-068,0.8614307153576788,0.3082706766917293,2026-07-13 14:54:21
Seattle-Whse,SKU-289,0.6913456728364182,0.13032581453634084,2026-07-27 14:54:21
Seattle-Whse,SKU-472,0.5782891445722862,0.9047619047619048,2026-08-05 14:54:21
Sydney-Whse,SKU-350,0.029514757378689346,0.9172932330827067,2026-07-26 14:54:21
Rotterdam-Whse,SKU-419,0.4822411205602801,0.7443609022556391,2026-08-07 14:54:21
Sydney-Whse,SKU-101,0.7058529264632316,0.7142857142857143,2026-07-23 14:54:21
Sydney-Whse,SKU-218,0.42021010505252626,0.7142857142857143,2026-07-16 14:54:21
London-Whse,SKU-240,0.6188094047023511,0.2581453634085213,2026-08-03 14:54:21
London-Whse,SKU-222,0.4257128564282141,0.8696741854636592,2026-07-14 14:54:21
Sydney-Whse,SKU-324,0.7498749374687343,0.7769423558897243,2026-08-09 14:54:21
Seattle-Whse,SKU-327,0.03601800900450225,0.6390977443609023,2026-08-05 14:54:21
Osaka-Whse,SKU-482,0.1660830415207604,0.39097744360902253,2026-08-09 14:54:21
Sydney-Whse,SKU-458,0.36668334167083544,0.9097744360902256,2026-07-17 14:54:21
Rotterdam-Whse,SKU-220,0.4622311155577789,0.6090225563909775,2026-08-06 14:54:21
Rotterdam-Whse,SKU-477,0.7323661830915458,0.48370927318295737,2026-07-20 14:54:21
Osaka-Whse,SKU-155,0.24912456228114058,0.05263157894736842,2026-08-02 14:54:21
London-Whse,SKU-113,0.47223611805902954,0.5263157894736842,2026-07-19 14:54:21
Rotterdam-Whse,SKU-292,0.6933466733366683,0.13784461152882205,2026-08-02 14:54:21
Seattle-Whse,SKU-108,0.3566783391695848,0.5037593984962406,2026-08-06 14:54:21
Seattle-Whse,SKU-383,0.7488744372186094,0.543859649122807,2026-07-24 14:54:21
Osaka-Whse,SKU-388,0.6008004002001001,0.15037593984962405,2026-07-22 14:54:21
London-Whse,SKU-358,0.2786393196598299,0.23558897243107768,2026-08-05 14:54:21
London-Whse,SKU-320,0.36868434217108553,0.3634085213032581,2026-07-19 14:54:21
Sydney-Whse,SKU-013,0.01200600300150075,0.6516290726817042,2026-08-05 14:54:21
Sydney-Whse,SKU-364,0.6043021510755378,0.43358395989974935,2026-08-11 14:54:21
Osaka-Whse,SKU-186,0.6523261630815408,0.18295739348370926,2026-08-05 14:54:21
London-Whse,SKU-412,0.48574287143571787,0.42857142857142855,2026-07-17 14:54:21
Rotterdam-Whse,SKU-349,0.6623311655827914,0.7719298245614035,2026-07-14 14:54:21
Osaka-Whse,SKU-411,0.26863431715857927,0.9674185463659147,2026-07-17 14:54:21
Seattle-Whse,SKU-163,0.026013006503251626,0.43358395989974935,2026-08-08 14:54:21
Rotterdam-Whse,SKU-278,0.34967483741870936,0.974937343358396,2026-07-23 14:54:21
Seattle-Whse,SKU-331,0.8749374687343672,0.8220551378446115,2026-07-14 14:54:21
Rotterdam-Whse,SKU-122,0.7408704352176088,0.39598997493734334,2026-07-21 14:54:21
London-Whse,SKU-002,0.8344172086043021,0.7543859649122807,2026-07-28 14:54:21
Rotterdam-Whse,SKU-166,0.1570785392696348,0.5939849624060151,2026-08-04 14:54:21
London-Whse,SKU-204,0.2256128064032016,0.13032581453634084,2026-08-06 14:54:21
Rotterdam-Whse,SKU-055,0.12256128064032017,0.9423558897243107,2026-08-08 14:54:21
Osaka-Whse,SKU-015,0.0,0.8771929824561403,2026-08-03 14:54:21
London-Whse,SKU-410,0.8839419709854928,0.46867167919799496,2026-07-25 14:54:21
Seattle-Whse,SKU-105,0.4992496248124062,0.5137844611528822,2026-07-17 14:54:21
Seattle-Whse,SKU-333,0.1855927963981991,0.5162907268170426,2026-08-07 14:54:21
Sydney-Whse,SKU-142,0.870935467733867,0.43358395989974935,2026-08-07 14:54:21
Rotterdam-Whse,SKU-416,0.9214607303651826,0.49122807017543857,2026-08-08 14:54:21
Sydney-Whse,SKU-199,0.16208104052026012,0.03508771929824561,2026-07-13 14:54:21
Rotterdam-Whse,SKU-069,0.45372686343171587,0.5288220551378446,2026-07-29 14:54:21
Sydney-Whse,SKU-248,0.7218609304652326,0.21052631578947367,2026-07-27 14:54:21
Rotterdam-Whse,SKU-477,0.4747373686843422,0.22055137844611528,2026-07-16 14:54:21
London-Whse,SKU-052,0.7788894447223612,0.24561403508771928,2026-07-13 14:54:21
Seattle-Whse,SKU-131,0.29964982491245623,0.3383458646616541,2026-07-27 14:54:21
Osaka-Whse,SKU-105,0.19309654827413708,0.3634085213032581,2026-07-27 14:54:21
Sydney-Whse,SKU-001,0.8264132066033016,0.9598997493734336,2026-07-17 14:54:21
London-Whse,SKU-496,0.5177588794397199,0.7343358395989975,2026-07-15 14:54:21
Sydney-Whse,SKU-169,0.28214107053526766,0.6716791979949874,2026-07-19 14:54:21
London-Whse,SKU-269,0.07253626813406704,0.11779448621553884,2026-08-05 14:54:21
London-Whse,SKU-092,0.20110055027513757,0.5213032581453634,2026-07-21 14:54:21
Rotterdam-Whse,SKU-048,0.27013506753376687,0.43859649122807015,2026-07-24 14:54:21
Rotterdam-Whse,SKU-047,0.17208604302151076,0.14786967418546365,2026-07-27 14:54:21
London-Whse,SKU-229,0.07303651825912956,0.7443609022556391,2026-07-30 14:54:21
London-Whse,SKU-433,0.19909954977488745,0.46867167919799496,2026-08-08 14:54:21
Seattle-Whse,SKU-411,0.29314657328664334,0.45614035087719296,2026-07-20 14:54:21
London-Whse,SKU-415,0.3781890945472736,0.8646616541353384,2026-08-05 14:54:21
Sydney-Whse,SKU-438,0.5182591295647824,0.5639097744360902,2026-08-02 14:54:21
Osaka-Whse,SKU-380,0.8579289644822411,0.44862155388471175,2026-07-13 14:54:21
Rotterdam-Whse,SKU-283,0.20860430215107553,0.8897243107769424,2026-07-13 14:54:21
Rotterdam-Whse,SKU-021,0.51975987993997,0.6716791979949874,2026-08-11 14:54:21
Sydney-Whse,SKU-411,0.5377688844422212,0.16040100250626566,2026-07-31 14:54:21
London-Whse,SKU-467,0.8789394697348675,0.6791979949874687,2026-07-20 14:54:21
Osaka-Whse,SKU-218,0.1360680340170085,0.7694235588972431,2026-07-30 14:54:21
Sydney-Whse,SKU-438,0.7723861930965483,0.706766917293233,2026-08-07 14:54:21
Rotterdam-Whse,SKU-422,0.9454727363681841,0.8195488721804511,2026-07-31 14:54:21
Rotterdam-Whse,SKU-091,0.3676838419209605,0.7293233082706767,2026-08-10 14:54:21
London-Whse,SKU-409,0.49524762381190596,0.7443609022556391,2026-07-28 14:54:21
Sydney-Whse,SKU-440,0.6793396698349174,0.2932330827067669,2026-07-24 14:54:21
Osaka-Whse,SKU-461,0.1535767883941971,0.40100250626566414,2026-07-18 14:54:21
Osaka-Whse,SKU-168,0.04302151075537769,0.005012531328320802,2026-07-23 14:54:21
Osaka-Whse,SKU-023,0.04852426213106553,0.39348370927318294,2026-07-28 14:54:21
Osaka-Whse,SKU-321,0.2666333166583292,0.7694235588972431,2026-07-28 14:54:21
Seattle-Whse,SKU-217,0.6188094047023511,0.8395989974937343,2026-07-13 14:54:21
Osaka-Whse,SKU-408,0.06603301650825413,0.13032581453634084,2026-08-07 14:54:21
Osaka-Whse,SKU-091,0.8274137068534267,0.3433583959899749,2026-08-10 14:54:21
Seattle-Whse,SKU-208,0.9424712356178089,0.7944862155388471,2026-07-25 14:54:21
Rotterdam-Whse,SKU-263,0.4337168584292146,0.38596491228070173,2026-08-02 14:54:21
Osaka-Whse,SKU-459,0.15607803901950976,0.7142857142857143,2026-08-09 14:54:21
Sydney-Whse,SKU-014,0.03801900950475238,0.8471177944862155,2026-07-18 14:54:21
Sydney-Whse,SKU-394,0.9354677338669335,0.5488721804511278,2026-08-04 14:54:21
Seattle-Whse,SKU-294,0.7393696848424212,0.3533834586466165,2026-07-16 14:54:21
London-Whse,SKU-476,0.76088044022011,0.3533834586466165,2026-08-11 14:54:21
London-Whse,SKU-305,0.776888444222111,0.606516290726817,2026-08-08 14:54:21
London-Whse,SKU-476,0.6268134067033517,0.06015037593984962,2026-07-28 14:54:21
London-Whse,SKU-161,0.2706353176588294,0.41102756892230574,2026-07-27 14:54:21
Sydney-Whse,SKU-473,0.30665332666333167,0.9323308270676691,2026-08-02 14:54:21
Osaka-Whse,SKU-069,0.7718859429714857,0.3057644110275689,2026-08-11 14:54:21
Sydney-Whse,SKU-001,0.17508754377188596,0.015037593984962405,2026-07-13 14:54:21
Sydney-Whse,SKU-186,0.36368184092046024,0.8571428571428571,2026-07-16 14:54:21
Seattle-Whse,SKU-008,0.2876438219109555,0.3383458646616541,2026-08-09 14:54:21
Osaka-Whse,SKU-127,0.4637318659329665,0.9298245614035088,2026-08-08 14:54:21
Seattle-Whse,SKU-166,0.4487243621810905,0.3157894736842105,2026-08-03 14:54:21
Seattle-Whse,SKU-177,0.8694347173586794,0.39097744360902253,2026-07-17 14:54:21
Rotterdam-Whse,SKU-486,0.14207103551775888,0.7218045112781954,2026-07-15 14:54:21
Rotterdam-Whse,SKU-112,0.3326663331665833,0.924812030075188,2026-07-14 14:54:21
Rotterdam-Whse,SKU-489,0.23961980990495246,0.531328320802005,2026-08-06 14:54:21
Osaka-Whse,SKU-360,0.10655327663831916,0.7593984962406015,2026-07-16 14:54:21
London-Whse,SKU-200,0.8519259629814907,0.5939849624060151,2026-08-11 14:54:21
Osaka-Whse,SKU-367,0.12506253126563283,0.6992481203007519,2026-07-15 14:54:21
Osaka-Whse,SKU-452,0.48874437218609307,0.5513784461152882,2026-07-20 14:54:21
Sydney-Whse,SKU-189,0.7173586793396698,0.6791979949874687,2026-07-30 14:54:21
Rotterdam-Whse,SKU-457,0.4502251125562781,0.5238095238095238,2026-08-09 14:54:21
Rotterdam-Whse,SKU-471,0.8549274637318659,0.543859649122807,2026-07-19 14:54:21
Rotterdam-Whse,SKU-487,0.33166583291645824,0.9849624060150376,2026-07-28 14:54:21
London-Whse,SKU-477,0.09854927463731866,0.020050125313283207,2026-07-24 14:54:21
Osaka-Whse,SKU-325,0.34367183591795897,0.6516290726817042,2026-07-23 14:54:21
Rotterdam-Whse,SKU-242,0.15757878939469736,0.38596491228070173,2026-07-14 14:54:21
London-Whse,SKU-178,0.2891445722861431,0.17042606516290726,2026-07-20 14:54:21
Sydney-Whse,SKU-400,0.18659329664832416,0.02756892230576441,2026-08-05 14:54:21
Rotterdam-Whse,SKU-246,0.3741870935467734,0.6290726817042607,2026-08-11 14:54:21
Sydney-Whse,SKU-108,0.3601800900450225,0.7769423558897243,2026-07-23 14:54:21
Sydney-Whse,SKU-113,0.6998499249624812,0.03508771929824561,2026-07-23 14:54:21
Rotterdam-Whse,SKU-065,0.7378689344672336,0.005012531328320802,2026-08-04 14:54:21
Seattle-Whse,SKU-236,0.19409704852426213,0.9824561403508771,2026-08-11 14:54:21
Rotterdam-Whse,SKU-030,0.8034017008504252,0.3684210526315789,2026-07-14 14:54:21
Rotterdam-Whse,SKU-217,0.11855927963981991,0.5664160401002506,2026-07-16 14:54:21
Rotterdam-Whse,SKU-337,0.015007503751875938,0.2832080200501253,2026-08-06 14:54:21
Sydney-Whse,SKU-207,0.9909954977488744,0.9774436090225563,2026-08-07 14:54:21
Sydney-Whse,SKU-071,0.6828414207103551,0.3383458646616541,2026-07-18 14:54:21
Osaka-Whse,SKU-284,0.42471235617808906,0.8771929824561403,2026-07-26 14:54:21
Rotterdam-Whse,SKU-399,0.2066033016508254,0.6090225563909775,2026-07-18 14:54:21
London-Whse,SKU-087,0.09404702351175588,0.2556390977443609,2026-08-04 14:54:21
London-Whse,SKU-291,0.545272636318159,0.2631578947368421,2026-07-19 14:54:21
London-Whse,SKU-207,0.6143071535767884,0.7969924812030075,2026-07-24 14:54:21
Osaka-Whse,SKU-287,0.2741370685342671,0.531328320802005,2026-08-05 14:54:21
Sydney-Whse,SKU-115,0.18809404702351176,0.5263157894736842,2026-08-08 14:54:21
Osaka-Whse,SKU-408,0.7233616808404202,0.7343358395989975,2026-07-29 14:54:21
Rotterdam-Whse,SKU-222,0.9089544772386193,0.3157894736842105,2026-07-23 14:54:21
Rotterdam-Whse,SKU-118,0.7983991995997999,0.5764411027568922,2026-08-09 14:54:21
London-Whse,SKU-150,0.5842921460730365,0.9874686716791979,2026-07-28 14:54:21
Sydney-Whse,SKU-495,0.5362681340670336,0.2656641604010025,2026-07-14 14:54:21
London-Whse,SKU-317,0.06953476738369184,0.9924812030075187,2026-07-17 14:54:21
Rotterdam-Whse,SKU-448,0.46323161580790395,0.9874686716791979,2026-07-18 14:54:21
Osaka-Whse,SKU-361,0.3411705852926463,0.08771929824561403,2026-08-10 14:54:21
Sydney-Whse,SKU-420,0.9349674837418709,0.12030075187969924,2026-07-16 14:54:21
London-Whse,SKU-186,0.6223111555777889,0.012531328320802004,2026-07-31 14:54:21
Rotterdam-Whse,SKU-458,0.9449724862431216,0.9097744360902256,2026-07-31 14:54:21
Osaka-Whse,SKU-135,0.7198599299649825,0.08020050125313283,2026-07-25 14:54:21
Rotterdam-Whse,SKU-148,0.815407703851926,0.42355889724310775,2026-07-24 14:54:21
Seattle-Whse,SKU-191,0.5152576288144072,0.949874686716792,2026-07-17 14:54:21
Osaka-Whse,SKU-034,0.28114057028514255,0.2982456140350877,2026-07-19 14:54:21
Osaka-Whse,SKU-367,0.05252626313156578,0.7042606516290727,2026-07-15 14:54:21
Osaka-Whse,SKU-475,0.47873936968484243,0.02756892230576441,2026-08-04 14:54:21
Osaka-Whse,SKU-209,0.9309654827413707,0.017543859649122806,2026-08-11 14:54:21
Rotterdam-Whse,SKU-175,0.0400200100050025,0.7042606516290727,2026-07-18 14:54:21
Seattle-Whse,SKU-227,0.5247623811905953,0.46616541353383456,2026-07-25 14:54:21
Sydney-Whse,SKU-116,0.5067533766883442,0.7568922305764411,2026-08-06 14:54:21
London-Whse,SKU-163,0.7188594297148574,0.44360902255639095,2026-07-18 14:54:21
London-Whse,SKU-054,0.03301650825412707,0.07769423558897243,2026-07-16 14:54:21
Rotterdam-Whse,SKU-434,0.7273636818409205,0.5363408521303258,2026-07-29 14:54:21
Rotterdam-Whse,SKU-189,0.5562781390695347,0.8370927318295739,2026-07-24 14:54:21
Osaka-Whse,SKU-281,0.5682841420710355,0.42857142857142855,2026-07-24 14:54:21
Rotterdam-Whse,SKU-382,0.47273636818409204,0.03007518796992481,2026-07-29 14:54:21
Sydney-Whse,SKU-332,0.10305152576288144,0.8571428571428571,2026-07-22 14:54:21
Osaka-Whse,SKU-040,0.5232616308154077,0.6290726817042607,2026-07-16 14:54:21
Sydney-Whse,SKU-290,0.6128064032016008,0.38596491228070173,2026-07-20 14:54:21
Osaka-Whse,SKU-260,0.4817408704352176,0.49874686716791977,2026-08-06 14:54:21
Seattle-Whse,SKU-411,0.7913956978489245,0.924812030075188,2026-07-22 14:54:21
London-Whse,SKU-155,0.6433216608304152,0.37593984962406013,2026-07-23 14:54:21
Seattle-Whse,SKU-243,0.5607803901950975,0.07017543859649122,2026-07-14 14:54:21
London-Whse,SKU-371,0.8664332166083042,0.38596491228070173,2026-07-31 14:54:21
Seattle-Whse,SKU-293,0.40070035017508754,0.6390977443609023,2026-07-13 14:54:21
London-Whse,SKU-134,0.4317158579289645,0.8220551378446115,2026-07-17 14:54:21
Osaka-Whse,SKU-029,0.5812906453226613,0.8696741854636592,2026-08-10 14:54:21
Sydney-Whse,SKU-249,0.943471735867934,0.7844611528822055,2026-08-03 14:54:21
London-Whse,SKU-061,0.9044522261130565,0.5463659147869674,2026-07-13 14:54:21
Seattle-Whse,SKU-249,0.8039019509754878,0.731829573934837,2026-08-07 14:54:21
Osaka-Whse,SKU-198,0.03951975987993997,0.9624060150375939,2026-08-03 14:54:21
Sydney-Whse,SKU-327,0.3091545772886443,0.5162907268170426,2026-07-19 14:54:21
Sydney-Whse,SKU-435,0.08254127063531766,0.44862155388471175,2026-07-18 14:54:21
Rotterdam-Whse,SKU-068,0.8614307153576788,0.3433583959899749,2026-08-10 14:54:21
Seattle-Whse,SKU-388,0.6658329164582291,0.8245614035087719,2026-08-11 14:54:21
Osaka-Whse,SKU-076,0.9854927463731866,0.37593984962406013,2026-07-31 14:54:21
Seattle-Whse,SKU-316,0.018009004502251125,0.8320802005012531,2026-07-25 14:54:21
Sydney-Whse,SKU-108,0.1425712856428214,0.5989974937343359,2026-07-20 14:54:21
London-Whse,SKU-007,0.10755377688844422,0.42105263157894735,2026-08-02 14:54:21
Sydney-Whse,SKU-027,0.9064532266133066,0.10526315789473684,2026-07-24 14:54:21
Sydney-Whse,SKU-071,0.6463231615807904,0.2706766917293233,2026-07-22 14:54:21
Osaka-Whse,SKU-185,0.46023011505752875,0.3107769423558897,2026-08-03 14:54:21
Sydney-Whse,SKU-141,0.9144572286143071,0.39348370927318294,2026-07-17 14:54:21
London-Whse,SKU-449,0.6488244122061031,0.9448621553884712,2026-07-22 14:54:21
Sydney-Whse,SKU-374,0.7988994497248624,0.05764411027568922,2026-07-15 14:54:21
Seattle-Whse,SKU-362,0.4137068534267134,0.6616541353383458,2026-07-23 14:54:21
London-Whse,SKU-143,0.4222111055527764,0.6115288220551378,2026-07-26 14:54:21
Seattle-Whse,SKU-056,0.10605302651325663,0.23308270676691728,2026-08-01 14:54:21
London-Whse,SKU-128,0.47573786893446723,0.5413533834586466,2026-08-05 14:54:21
London-Whse,SKU-055,0.8909454727363681,0.6265664160401002,2026-07-15 14:54:21
Rotterdam-Whse,SKU-202,0.3691845922961481,0.3208020050125313,2026-07-29 14:54:21
Sydney-Whse,SKU-197,0.46773386693346675,0.41353383458646614,2026-07-19 14:54:21
Osaka-Whse,SKU-280,0.6418209104552276,0.8671679197994987,2026-08-07 14:54:21
Rotterdam-Whse,SKU-269,0.37168584292146073,0.2506265664160401,2026-08-06 14:54:21
Seattle-Whse,SKU-432,0.4627313656828414,0.5864661654135338,2026-08-05 14:54:21
London-Whse,SKU-154,0.5617808904452226,0.5939849624060151,2026-08-01 14:54:21
Osaka-Whse,SKU-364,0.32066033016508255,0.7468671679197995,2026-07-30 14:54:21
Rotterdam-Whse,SKU-063,0.5482741370685342,0.46365914786967416,2026-07-16 14:54:21
Sydney-Whse,SKU-304,0.5142571285642822,0.18796992481203006,2026-08-09 14:54:21
Sydney-Whse,SKU-400,0.2971485742871436,0.14786967418546365,2026-08-01 14:54:21
Sydney-Whse,SKU-307,0.19109554777388693,0.8671679197994987,2026-07-25 14:54:21
Rotterdam-Whse,SKU-320,0.43621810905452724,0.3508771929824561,2026-07-13 14:54:21
Osaka-Whse,SKU-070,0.19309654827413708,0.02756892230576441,2026-08-03 14:54:21
Seattle-Whse,SKU-207,0.544272136068034,0.15538847117794485,2026-07-25 14:54:21
Rotterdam-Whse,SKU-273,0.2051025512756378,0.949874686716792,2026-07-16 14:54:22
Rotterdam-Whse,SKU-379,0.2991495747873937,0.7794486215538847,2026-08-07 14:54:22
Osaka-Whse,SKU-431,0.009004502251125562,0.7819548872180451,2026-07-27 14:54:22
Sydney-Whse,SKU-155,0.2221110555277639,0.5764411027568922,2026-07-14 14:54:22
Seattle-Whse,SKU-499,0.4442221110555278,0.8972431077694235,2026-07-31 14:54:22
Sydney-Whse,SKU-413,0.4382191095547774,0.2731829573934837,2026-07-28 14:54:22
Osaka-Whse,SKU-390,0.6443221610805403,0.6766917293233082,2026-07-23 14:54:22
Osaka-Whse,SKU-258,0.7053526763381691,0.6165413533834586,2026-07-23 14:54:22
Sydney-Whse,SKU-350,0.03551775887943972,0.7393483709273183,2026-07-22 14:54:22
Rotterdam-Whse,SKU-246,0.5822911455727864,0.2581453634085213,2026-08-03 14:54:22
Sydney-Whse,SKU-311,0.7198599299649825,0.9949874686716792,2026-08-11 14:54:22
Rotterdam-Whse,SKU-280,0.9534767383691846,0.9223057644110275,2026-07-21 14:54:22
Sydney-Whse,SKU-392,0.7493746873436719,0.48621553884711777,2026-08-11 14:54:22
Rotterdam-Whse,SKU-431,0.5222611305652827,0.39849624060150374,2026-08-04 14:54:22
Seattle-Whse,SKU-301,0.7898949474737369,0.7418546365914787,2026-07-23 14:54:22
Rotterdam-Whse,SKU-101,0.8254127063531765,0.531328320802005,2026-07-25 14:54:22
Rotterdam-Whse,SKU-027,0.46923461730865434,0.8947368421052632,2026-08-11 14:54:22
Sydney-Whse,SKU-149,0.9104552276138069,0.3408521303258145,2026-07-14 14:54:22
Rotterdam-Whse,SKU-490,0.6238119059529765,0.010025062656641603,2026-08-11 14:54:22
Seattle-Whse,SKU-005,0.4577288644322161,0.5739348370927319,2026-08-07 14:54:22
Seattle-Whse,SKU-114,0.7698849424712356,0.45864661654135336,2026-07-22 14:54:22
Osaka-Whse,SKU-296,0.22611305652826413,0.48872180451127817,2026-07-18 14:54:22
London-Whse,SKU-136,0.06353176588294147,0.8070175438596491,2026-07-29 14:54:22
Sydney-Whse,SKU-218,0.824912456228114,0.9373433583959899,2026-07-13 14:54:22
London-Whse,SKU-463,0.6338169084542271,0.12781954887218044,2026-07-17 14:54:22
Seattle-Whse,SKU-002,0.0,0.5964912280701754,2026-07-20 14:54:22
London-Whse,SKU-104,0.9454727363681841,0.8095238095238095,2026-07-25 14:54:22
London-Whse,SKU-306,0.6503251625812907,0.022556390977443608,2026-07-22 14:54:22
Seattle-Whse,SKU-370,0.4882441220610305,0.9273182957393483,2026-08-06 14:54:22
Sydney-Whse,SKU-168,0.43571785892946474,0.8446115288220551,2026-07-13 14:54:22
Seattle-Whse,SKU-014,0.3746873436718359,0.9147869674185464,2026-07-26 14:54:22
Osaka-Whse,SKU-110,0.5092546273136568,0.7719298245614035,2026-07-31 14:54:22
Seattle-Whse,SKU-464,0.12756378189094547,0.05263157894736842,2026-08-06 14:54:22
Osaka-Whse,SKU-103,0.4807403701850925,0.7518796992481203,2026-07-20 14:54:22
London-Whse,SKU-321,0.11605802901450725,0.41854636591478694,2026-08-03 14:54:22
Sydney-Whse,SKU-045,0.2786393196598299,0.40852130325814534,2026-07-26 14:54:22
Seattle-Whse,SKU-414,0.7298649324662331,0.8370927318295739,2026-07-23 14:54:22
London-Whse,SKU-256,0.5447723861930965,0.6491228070175439,2026-07-25 14:54:22
Rotterdam-Whse,SKU-170,0.6408204102051025,0.11278195488721804,2026-08-10 14:54:22
Osaka-Whse,SKU-129,0.3901950975487744,0.8145363408521303,2026-07-21 14:54:22
Seattle-Whse,SKU-187,0.5042521260630315,0.8546365914786967,2026-08-01 14:54:22
London-Whse,SKU-259,0.43871935967983994,0.6215538847117794,2026-08-06 14:54:22
Seattle-Whse,SKU-227,0.0880440220110055,0.606516290726817,2026-07-25 14:54:22
Sydney-Whse,SKU-495,0.017008504252126064,0.3358395989974937,2026-07-25 14:54:22
Osaka-Whse,SKU-474,0.8594297148574287,0.5037593984962406,2026-07-24 14:54:22
Seattle-Whse,SKU-450,0.6218109054527263,0.23809523809523808,2026-08-11 14:54:22
Seattle-Whse,SKU-381,0.3341670835417709,0.5162907268170426,2026-07-25 14:54:22
Osaka-Whse,SKU-246,0.8674337168584292,0.7117794486215538,2026-07-25 14:54:22
London-Whse,SKU-083,0.15807903951975988,0.3308270676691729,2026-08-03 14:54:22
Osaka-Whse,SKU-237,0.8024012006003002,0.45864661654135336,2026-07-21 14:54:22
London-Whse,SKU-271,0.3006503251625813,0.21804511278195488,2026-07-24 14:54:22
